Category,Title,Current_Price,Original_Price,Discount,Rating,Ratings_Count,Reviews_Count,Features
Mobile,"REDMI A5 (Just Black, 128 GB)","₹8,999","₹9,999",10,4.2,"5,164",246,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.48 cm (6.88 inch) HD+ Display | 32MP Rear Camera | 8MP Front Camera | 5200 mAh Battery | T7250 Processor | 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)","₹34,999","₹41,999",16,4.3,196,16,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 7000 mAh Battery | 8s Gen 4 Mobile Platform Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,Jio Bharat V4 JBV191M2 4G UPI Phone,₹749,"₹1,749",57,3.8,931,60,36 MB RAM | 36 MB ROM | Expandable Upto 128 GB | 4.5 cm (1.77 inch) QVGA Display | 0.3MP Rear Camera | 0MP Front Camera | 1000 mAh Battery | NA Processor | 1 Year Manufacturer Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹32,999","₹49,999",34,4.4,40,2,12 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"vivo V60e (Noble Gold, 128 GB)","₹31,999","₹34,999",8,4.4,"3,030",182,8 GB RAM | 128 GB ROM | 17.2 cm (6.77 inch) Full HD+ Display | 200MP + 8MP | 50MP Front Camera | 6500 mAh Battery | Dimensity 7360-Turbo Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,HOTLINE A26,₹799,"₹1,299",38,3.7,7,0,32 MB RAM | 32 MB ROM | 2.54 cm (1 inch) Display | 800 mAh Battery | 3 Months Manufacturer Warranty
Mobile,"vivo V60e (Noble Gold, 256 GB)","₹33,999","₹36,999",8,4.4,"3,030",182,8 GB RAM | 256 GB ROM | 17.2 cm (6.77 inch) Full HD+ Display | 200MP + 8MP | 50MP Front Camera | 6500 mAh Battery | Dimensity 7360-Turbo Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,Micromax X1i Flip,"₹1,299","₹2,499",48,3.7,733,38,32 MB RAM | 32 MB ROM | 6.1 cm (2.4 inch) Display | 0.08MP Rear Camera | 1200 mAh Battery | One Year Manufacturer Warranty
Mobile,"Google Pixel 9A (Iris, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"Google Pixel 10a (Lavender, 256 GB)","₹49,999",N/A,N/A,4.8,58,7,8 GB RAM | 256 GB ROM | 16.0 cm (6.3 inch) Full HD+ AMOLED Display | 48MP + 13MP | 13MP Front Camera | 5100 mAh Lithium Battery | Tensor G4 Processor | 1 year domestic warranty
Mobile,"Apple iPhone Air (Space Black, 256 GB)","₹99,900","₹1,19,900",16,4.7,103,7,"256 GB ROM | 16.51 cm (6.5 inch) Super Retina XDR Display | 48MP Rear Camera | 18MP Front Camera | A19 Chip, 6 Core Processor Processor | Apple One (1) Year Limited Warranty"
Mobile,"Google Pixel 9A (Porcelain, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"Samsung Galaxy M17 5G (Sapphire Black, 128 GB)","₹14,160","₹16,499",14,4.4,331,16,4 GB RAM | 128 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Mobile,"POCO X7 5G (Yellow, 256 GB)","₹19,999","₹27,999",28,4.3,"30,192","2,257",8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 8MP + 2MP | 20MP Front Camera | 5500 mAh Battery | Dimensity 7300 Ultra Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Mobile,"realme 16 Pro+ 5G (Master Grey, 256 GB)","₹48,999",N/A,N/A,4.6,553,83,12 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Full HD+ AMOLED Display | 200MP + 50MP + 8MP | 50MP Front Camera | 7000 mAh Battery | 7 Gen 4 Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
Mobile,"Samsung Galaxy F17 5G (Violet Pop, 128 GB)","₹16,999","₹17,999",5,4.2,134,9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 5MP | 13MP Front Camera | 5000 mAh Battery | Exynos 1330 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Mobile,"realme P4 Power 5G (TransSilver, 128 GB)","₹27,999","₹32,999",15,4.5,"2,841",229,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Full HD+ AMOLED Display | 50MP + 8MP | Yes | 10001 mAh Battery | Dimensity 7400 Ultra Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"OnePlus 11 5G (Eternal Green, 256 GB)","₹40,990","₹61,999",33,4.5,"1,926",160,16 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | domestic warranty of 12 months on phone & 6 months on accessories
Mobile,"Samsung Galaxy A17 5G (Gray, 128 GB)","₹18,598","₹22,999",19,4.3,500,31,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 5MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1330 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"POCO C85 5G (Mystic Purple, 128 GB)","₹11,999","₹14,499",17,4.3,307,14,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.53 cm (6.9 inch) HD+ Display | 50MP Rear Camera | 8MP Front Camera | 6000 mAh Lithium-Ion Polymer Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Mobile,"realme 14 Pro+ 5G (Bikaner Purple, 256 GB)","₹31,999","₹35,999",11,4.4,"20,654","2,292",8 GB RAM | 256 GB ROM | 17.35 cm (6.83 inch) Display | 50MP + 50MP + 8MP | 32MP Front Camera | 6000 mAh Battery | 7s Gen 3 Mobile Platform Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,HOTLINE A26,₹849,"₹1,299",34,3.7,7,0,32 MB RAM | 32 MB ROM | 2.54 cm (1 inch) Display | 800 mAh Battery | 3 Months Manufacturer Warranty
Mobile,"Ai+ Nova 5G (Purple, 128 GB)","₹10,499","₹12,999",19,3.9,"5,411",442,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.13 cm (6.745 inch) HD+ Display | 50MP Rear Camera | 5MP Front Camera | 5000 mAh Battery | T8200 Processor | 1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹32,999","₹49,999",34,4.4,40,2,12 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"Motorola g54 5G (Mint Green, 128 GB)","₹17,999",N/A,N/A,4.2,"1,04,065","9,022",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 16.51 cm (6.5 inch) Full HD+ Display | 50MP (OIS) + 8MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 7020 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,Kechaoda A27,₹899,"₹1,499",40,4,"16,501",879,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB | 1.68 cm (0.66 inch) QVGA Display | 0MP | 0MP Front Camera | 800 mAh Battery | NA Processor | 3 Months Company Warranty
Mobile,"Google Pixel 9A (Iris, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA G86 Power 5G (Pantone Spellbound, 128 GB)","₹17,999","₹19,999",10,4.3,"31,257","2,000",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Super HD Display | 50MP + 8MP | 32MP Front Camera | 6720 mAh Battery | Dimensity 7400 Processor | 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Mobile,"Samsung Galaxy A26 5G (Awesome black, Black, 128 GB)","₹21,198","₹27,999",24,4,305,29,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Mobile,"IQOO 15 5G (Legend, 256 GB)","₹67,490","₹76,999",12,4.7,119,11,12 GB RAM | 256 GB ROM | 17.4 cm (6.85 inch) Display | 50MP Rear Camera | 7000 mAh Battery | 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
Mobile,"Motorola g64 5G (Berry Red, 256 GB)","₹15,999","₹19,999",20,4.2,"90,807","5,591",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB | 16.51 cm (6.5 inch) Full HD+ Display | 50MP (OIS) + 8MP | 16MP Front Camera | 6000 mAh Battery | Dimensity 7025 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"Google Pixel 9A (Porcelain, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"vivo Y19s 5G (Majestic Green, 128.0 GB)","₹15,499","₹17,499",11,4.5,54,2,6 GB RAM | 128.0 GB ROM | Expandable Upto 2 TB | 17.12 cm (6.74 inch) Display | 13MP + 0.08MP | 5MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,Kechaoda A26,₹898,"₹1,499",40,4,"30,535","1,654",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB | 1.68 cm (0.66 inch) QVGA Display | 0MP | 0MP Front Camera | 800 mAh Battery | NA Processor | 3 Months Company Warranty
Mobile,"realme P4 Power 5G (TransSilver, 128 GB)","₹27,999","₹32,999",15,4.5,"2,841",229,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Full HD+ AMOLED Display | 50MP + 8MP | Yes | 10001 mAh Battery | Dimensity 7400 Ultra Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"vivo Y19s 5G (Titanium Silver, 64.0 GB)","₹12,499","₹14,999",16,4.3,112,2,4 GB RAM | 64.0 GB ROM | Expandable Upto 2 TB | 17.12 cm (6.74 inch) Display | 13MP + 0.08MP | 5MP Front Camera | 6000 mAh Battery | Dimensity 6300 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"vivo T4 Ultra 5G (Phoenix Gold, 256 GB)","₹35,999","₹40,999",12,4.5,"5,877",530,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP + 8MP + 50MP Periscope | 32MP Front Camera | 5500 mAh Battery | Dimensity 9300+ Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Mobile,HOTLINE CLASSIC ULTRA,₹494,₹999,50,3.4,"1,334",64,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB | 4.57 cm (1.8 inch) NA Display | 1.3MP + 0MP | 0MP Front Camera | 1100 mAh Battery | NA Processor | 6 Months Domestic Warranty
Mobile,itel Ace2 Power,"₹1,399",N/A,N/A,4.1,922,46,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB | 4.57 cm (1.8 inch) Display | 2500 mAh Battery | 12+1 Months Domestic Warranty for device 6 months for accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"realme 14 Pro+ 5G (Suede Grey, 512 GB)","₹37,999","₹39,999",5,4.4,"9,071",967,12 GB RAM | 512 GB ROM | 17.35 cm (6.83 inch) Display | 50MP + 50MP + 8MP | 32MP Front Camera | 6000 mAh Battery | 7s Gen 3 Mobile Platform Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"MOTOROLA Edge 60 Fusion 5G (PANTONE Zephyr, 256 GB)","₹23,999","₹27,999",14,4.4,"50,288","2,593",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB | 16.94 cm (6.67 inch) Display | 50MP + 13MP | 32MP Front Camera | 5500 mAh Battery | Dimensity 7400 Processor | 68W Charger | 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹32,999","₹49,999",34,4.4,40,2,12 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,Kechaoda A 27,₹899,"₹2,000",55,3.9,718,20,32 MB RAM | 32 MB ROM | 1.68 cm (0.66 inch) Display | 800 mAh Battery | 3 Months Company Warranty
Mobile,"Samsung M56 5G (Black, 256 GB)","₹25,499","₹33,999",25,4.4,102,4,8 GB RAM | 256 GB ROM | 17.02 cm (6.7 inch) Display | 50MP Rear Camera | 5000 mAh Battery | 1 Year Warranty on Handset and 6 Months Warranty on Accessories
Mobile,"Apple iPhone 16 (Ultramarine, 256 GB)","₹74,900","₹79,900",6,4.6,"2,13,744","6,869","256 GB ROM | 15.49 cm (6.1 inch) Super Retina XDR Display | 48MP + 12MP | 12MP Front Camera | A18 Chip, 6 Core Processor Processor | 1 year warranty for phone and 1 year warranty for in Box Accessories."
Mobile,"Tecno Pova Curve 5G (Geek Black, 128 GB)","₹17,999","₹19,999",10,4.4,"1,594",157,8 GB RAM | 128 GB ROM | 17.22 cm (6.78 inch) Display | 64MP Rear Camera | 13MP Front Camera | 5500 mAh Battery | Dimensity 7300 Ultimate Processor | 1 Year Manufacturer Warranty for Handset
Mobile,"Google Pixel 9A (Iris, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"vivo Y400 5G (Glam White, 256 GB)","₹27,999",N/A,N/A,4.4,749,30,8 GB RAM | 256 GB ROM | 17.12 cm (6.74 inch) Display | 50MP + 2MP | 32MP Front Camera | 6000 mAh Battery | 4 Gen 2 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"vivo T4 Ultra 5G (Phoenix Gold, 512 GB)","₹39,999","₹44,999",11,4.5,"4,181",380,12 GB RAM | 512 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP + 8MP + 50MP Periscope | 32MP Front Camera | 5500 mAh Battery | Dimensity 9300+ Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Mobile,"Google Pixel 9A (Porcelain, 256 GB)","₹39,999","₹49,999",20,4.5,"8,289",548,8 GB RAM | 256 GB ROM | 15.96 cm (6.285 inch) Full HD+ Display | 48MP + 12MP | 12MP Front Camera | 5100 mAh Battery | Tensor G4 Processor | 1 Year Domestic Warranty
Mobile,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"vivo T4 Ultra 5G (Phoenix Gold, 256 GB)","₹37,999","₹42,999",11,4.5,"4,181",380,12 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP + 8MP + 50MP Periscope | 32MP Front Camera | 5500 mAh Battery | Dimensity 9300+ Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Mobile,"realme P3 5G (Nebula Pink, 128 GB)","₹15,999","₹19,999",20,4.4,"34,088","2,152",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 2MP | 16MP Front Camera | 6000 mAh Battery | 6 Gen 4 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"vivo T4 Ultra 5G (Meteor Grey, 256 GB)","₹35,999","₹40,999",12,4.5,"5,906",531,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP + 8MP + 50MP Periscope | 32MP Front Camera | 5500 mAh Battery | Dimensity 9300+ Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Mobile,"vivo T4 Ultra 5G (Meteor Grey, 256 GB)","₹37,999","₹42,999",11,4.5,"4,181",380,12 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Full HD+ AMOLED Display | 50MP + 8MP + 50MP Periscope | 32MP Front Camera | 5500 mAh Battery | Dimensity 9300+ Processor | 1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories
Mobile,"realme P4 Power 5G (TransSilver, 128 GB)","₹27,999","₹32,999",15,4.5,"2,841",229,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Full HD+ AMOLED Display | 50MP + 8MP | Yes | 10001 mAh Battery | Dimensity 7400 Ultra Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"I Kall A5 Flip Mobile Phone - FM Radio, King Voice, Call & SMS Indicator Light","₹1,748","₹2,499",30,4,53,2,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB | 4.57 cm (1.8 inch) Display | 0.3MP Rear Camera | 2000 mAh Battery | 1 Year Manufacturing Warranty for Mobile and 6 Month on Box Accessories
Mobile,"I Kall A5 Flip Mobile Phone - FM Radio, King Voice, Call & SMS Indicator Light","₹1,748","₹2,499",30,4,53,2,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB | 4.57 cm (1.8 inch) Display | 0.3MP Rear Camera | 2000 mAh Battery | 1 Year Manufacturing Warranty for Mobile and 6 Month Warranty on Box Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 256 GB)","₹29,999","₹45,999",34,4.5,150,21,8 GB RAM | 256 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"MOTOROLA Edge 70 Fusion (Pantone SILHOUETTE, 128 GB)","₹26,999","₹42,999",37,4.5,150,21,8 GB RAM | 128 GB ROM | 17.27 cm (6.8 inch) Super HD Display | 50MP + 13MP | 32MP Front Camera | 7000 mAh Battery | Snapdragon 7s Gen 4 Processor | 1 Year on Handset and 6 Months on Accessories
Mobile,"I Kall A5 Flip Mobile Phone - FM Radio, King Voice, Call & SMS Indicator Light","₹1,748","₹2,499",30,4,53,2,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB | 4.57 cm (1.8 inch) Display | 0.3MP Rear Camera | 2000 mAh Battery | 1 Year Manufacturing Warranty for Mobile and 6 Month on Box Accessories
Mobile,"REDMI 13 5G (Orchid Pink, 128 GB)","₹12,499","₹17,999",30,4.3,"49,243","2,419",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB | 17.25 cm (6.79 inch) Full HD+ Display | 108MP + 2MP | 13MP Front Camera | 5030 mAh Lithium Polymer Battery | 4 Gen 2 AE Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Mobile,"REDMI Note 14 5G (Crimson Art, 256 GB)","₹17,779","₹24,999",28,4.2,"4,546",252,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP Rear Camera | 5110 mAh Battery | 1 Year
Mobile,"REDMI Note-14 Pro 5G (Phantom Purple, 256 GB)","₹23,892","₹30,999",22,4.3,611,31,8 GB RAM | 256 GB ROM | 16.94 cm (6.67 inch) Display | 50MP + 8MP + 2MP | 20MP Front Camera | 5500 mAh Battery | Dimensity 7300 Ultra Processor | 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
